movieid,genreId,genre
3755,6,Drama
3755,9,Thriller
3756,6,Drama
3758,6,Drama
3758,12,Sci-Fi
3758,9,Thriller
3760,3,Comedy
3761,7,Action
3761,8,Crime
3761,6,Drama
3761,9,Thriller
3763,7,Action
3763,8,Crime
3763,9,Thriller
3764,7,Action
3764,8,Crime
3764,9,Thriller
3765,8,Crime
3765,6,Drama
3765,5,Romance
3766,7,Action
3766,13,War
3767,7,Action
3767,13,War
3768,7,Action
3768,13,War
3769,7,Action
3770,10,Horror
3770,12,Sci-Fi
3770,9,Thriller
3771,7,Action
3771,0,Adventure
3771,4,Fantasy
3773,3,Comedy
3774,3,Comedy
3774,6,Drama
3774,5,Romance
3783,8,Crime
3783,6,Drama
3784,3,Comedy
3784,4,Fantasy
3785,3,Comedy
3785,10,Horror
3786,3,Comedy
3787,3,Comedy
3788,6,Drama
3788,11,Mystery
3789,6,Drama
3790,6,Drama
3791,6,Drama
3792,6,Drama
3792,5,Romance
3792,17,Western
3793,7,Action
3793,0,Adventure
3793,12,Sci-Fi
3794,3,Comedy
3794,6,Drama
3795,6,Drama
3797,9,Thriller
3798,6,Drama
3798,10,Horror
3798,11,Mystery
3799,1,Animation
3799,2,Children
3801,6,Drama
3801,11,Mystery
3802,7,Action
3802,12,Sci-Fi
3806,17,Western
3807,0,Adventure
3807,4,Fantasy
3808,6,Drama
3808,13,War
3809,3,Comedy
3810,6,Drama
3810,9,Thriller
3811,6,Drama
3811,13,War
3812,3,Comedy
3813,6,Drama
3814,3,Comedy
3816,6,Drama
3819,3,Comedy
3821,3,Comedy
3822,6,Drama
3822,5,Romance
3823,6,Drama
3824,6,Drama
3824,5,Romance
3825,3,Comedy
3825,6,Drama
3825,5,Romance
3826,10,Horror
3826,12,Sci-Fi
3826,9,Thriller
3827,7,Action
3827,0,Adventure
3827,3,Comedy
3827,12,Sci-Fi
3830,3,Comedy
3830,10,Horror
3830,9,Thriller
3831,3,Comedy
3832,10,Horror
3833,10,Horror
3833,12,Sci-Fi
3834,0,Adventure
3834,6,Drama
3834,5,Romance
3835,9,Thriller
3836,7,Action
3836,3,Comedy
3836,13,War
3837,7,Action
3837,4,Fantasy
3837,10,Horror
3837,12,Sci-Fi
3837,9,Thriller
3838,10,Horror
3839,10,Horror
3840,10,Horror
3841,7,Action
3841,3,Comedy
3843,10,Horror
3844,6,Drama
3845,6,Drama
3846,3,Comedy
3847,10,Horror
3849,10,Horror
3849,11,Mystery
3849,9,Thriller
3851,3,Comedy
3852,3,Comedy
3855,6,Drama
3855,5,Romance
3857,9,Thriller
3858,3,Comedy
3859,15,Documentary
3861,3,Comedy
3862,3,Comedy
3863,6,Drama
3863,10,Horror
3863,9,Thriller
3864,7,Action
3864,0,Adventure
3864,12,Sci-Fi
3865,3,Comedy
3865,15,Documentary
3868,7,Action
3868,3,Comedy
3868,8,Crime
3868,5,Romance
3869,3,Comedy
3870,6,Drama
3871,6,Drama
3871,17,Western
3872,6,Drama
3873,3,Comedy
3873,17,Western
3877,7,Action
3877,0,Adventure
3877,4,Fantasy
3879,7,Action
3879,9,Thriller
3882,3,Comedy
3884,3,Comedy
3888,6,Drama
3888,5,Romance
3889,7,Action
3889,0,Adventure
3889,4,Fantasy
3893,3,Comedy
3893,8,Crime
3893,6,Drama
3893,5,Romance
3893,9,Thriller
3894,6,Drama
3895,8,Crime
3895,9,Thriller
3896,8,Crime
3896,9,Thriller
3897,6,Drama
3898,7,Action
3898,3,Comedy
3899,8,Crime
3899,6,Drama
3899,9,Thriller
3900,3,Comedy
3900,6,Drama
3901,3,Comedy
3901,6,Drama
3906,8,Crime
3906,9,Thriller
3908,10,Horror
3909,3,Comedy
3909,5,Romance
3910,6,Drama
3910,14,Musical
3911,3,Comedy
3912,3,Comedy
3912,6,Drama
3914,6,Drama
3915,6,Drama
3916,6,Drama
3917,10,Horror
3918,10,Horror
3919,10,Horror
3920,6,Drama
3920,4,Fantasy
3920,11,Mystery
3920,5,Romance
3922,3,Comedy
3925,3,Comedy
3925,6,Drama
3926,0,Adventure
3926,12,Sci-Fi
3927,0,Adventure
3927,12,Sci-Fi
3928,3,Comedy
3928,10,Horror
3929,3,Comedy
3930,0,Adventure
3930,10,Horror
3930,12,Sci-Fi
3932,10,Horror
3932,12,Sci-Fi
3933,10,Horror
3933,12,Sci-Fi
3937,12,Sci-Fi
3937,9,Thriller
3938,10,Horror
3939,10,Horror
3940,10,Horror
3941,10,Horror
3942,10,Horror
3943,3,Comedy
3945,0,Adventure
3945,1,Animation
3945,2,Children
3946,7,Action
3946,6,Drama
3946,9,Thriller
3947,7,Action
3947,8,Crime
3947,6,Drama
3947,9,Thriller
3948,3,Comedy
3949,6,Drama
3950,6,Drama
3951,6,Drama
3952,6,Drama
3952,9,Thriller
3953,3,Comedy
3953,5,Romance
3955,3,Comedy
3957,7,Action
3957,6,Drama
3958,6,Drama
3959,7,Action
3959,0,Adventure
3959,12,Sci-Fi
3962,3,Comedy
3962,10,Horror
3963,14,Musical
3964,1,Animation
3964,2,Children
3965,6,Drama
3965,18,Film-Noir
3966,8,Crime
3966,18,Film-Noir
3967,6,Drama
3968,3,Comedy
3969,6,Drama
3971,3,Comedy
3971,11,Mystery
3972,7,Action
3972,3,Comedy
3973,8,Crime
3973,10,Horror
3973,11,Mystery
3973,9,Thriller
3974,0,Adventure
3974,2,Children
3977,7,Action
3977,3,Comedy
3978,6,Drama
3978,5,Romance
3979,3,Comedy
3980,6,Drama
3981,7,Action
3981,12,Sci-Fi
3981,9,Thriller
3983,6,Drama
3983,5,Romance
3984,7,Action
3984,0,Adventure
3984,9,Thriller
3985,6,Drama
3985,13,War
3986,7,Action
3986,12,Sci-Fi
3986,9,Thriller
3987,6,Drama
3987,5,Romance
3988,2,Children
3988,3,Comedy
3988,4,Fantasy
3989,15,Documentary
3990,1,Animation
3990,2,Children
3990,3,Comedy
3991,2,Children
3991,3,Comedy
3992,6,Drama
3992,5,Romance
3992,13,War
3993,6,Drama
3993,5,Romance
3994,6,Drama
3994,12,Sci-Fi
3996,7,Action
3996,6,Drama
3996,5,Romance
3997,7,Action
3997,0,Adventure
3997,3,Comedy
3997,4,Fantasy
3998,6,Drama
3999,7,Action
3999,0,Adventure
4000,0,Adventure
4000,6,Drama
4002,3,Comedy
4003,3,Comedy
4005,7,Action
4005,0,Adventure
4005,9,Thriller
4006,0,Adventure
4006,1,Animation
4006,2,Children
4006,12,Sci-Fi
4007,6,Drama
4008,6,Drama
4008,13,War
4009,6,Drama
4010,3,Comedy
4011,3,Comedy
4011,8,Crime
4011,9,Thriller
4012,3,Comedy
4012,6,Drama
4014,6,Drama
4014,5,Romance
4015,3,Comedy
4015,12,Sci-Fi
4016,0,Adventure
4016,1,Animation
4016,2,Children
4016,3,Comedy
4016,4,Fantasy
4017,6,Drama
4018,3,Comedy
4018,5,Romance
4019,6,Drama
4020,9,Thriller
4021,6,Drama
4022,6,Drama
4023,3,Comedy
4023,6,Drama
4023,5,Romance
4024,5,Romance
4025,3,Comedy
4025,8,Crime
4027,0,Adventure
4027,3,Comedy
4027,8,Crime
4029,3,Comedy
4029,6,Drama
4030,10,Horror
4031,6,Drama
4031,5,Romance
4031,17,Western
4032,3,Comedy
4033,6,Drama
4033,9,Thriller
4033,13,War
4034,8,Crime
4034,6,Drama
4034,9,Thriller
4035,5,Romance
4035,17,Western
4036,6,Drama
4036,10,Horror
4037,8,Crime
4037,18,Film-Noir
4037,11,Mystery
4037,9,Thriller
4039,2,Children
4039,14,Musical
4040,3,Comedy
4041,6,Drama
4041,5,Romance
4042,7,Action
4042,6,Drama
4042,13,War
4042,17,Western
4043,8,Crime
4043,6,Drama
4046,6,Drama
4047,6,Drama
4047,13,War
4051,10,Horror
4051,12,Sci-Fi
4052,8,Crime
4052,6,Drama
4052,9,Thriller
4053,7,Action
4053,3,Comedy
4054,6,Drama
4054,5,Romance
4055,6,Drama
4056,8,Crime
4056,6,Drama
4056,11,Mystery
4056,9,Thriller
4061,6,Drama
4061,5,Romance
4062,3,Comedy
4062,6,Drama
4062,5,Romance
4063,3,Comedy
4063,6,Drama
4063,5,Romance
4064,7,Action
4064,8,Crime
4064,9,Thriller
4065,7,Action
4065,8,Crime
4065,6,Drama
4066,7,Action
4066,3,Comedy
4067,6,Drama
4067,5,Romance
4068,3,Comedy
4069,3,Comedy
4069,5,Romance
4074,6,Drama
4077,6,Drama
4077,9,Thriller
4078,6,Drama
4079,3,Comedy
4079,12,Sci-Fi
4080,3,Comedy
4081,3,Comedy
4082,3,Comedy
4082,6,Drama
4082,5,Romance
4083,9,Thriller
4084,7,Action
4084,3,Comedy
4084,8,Crime
4084,9,Thriller
4085,7,Action
4085,3,Comedy
4085,8,Crime
4085,6,Drama
4086,7,Action
4086,8,Crime
4086,11,Mystery
4086,5,Romance
4086,9,Thriller
4089,3,Comedy
4090,1,Animation
4090,2,Children
4091,3,Comedy
4091,5,Romance
4092,5,Romance
4092,12,Sci-Fi
4093,9,Thriller
4102,3,Comedy
4102,15,Documentary
4103,7,Action
4103,0,Adventure
4103,6,Drama
4103,13,War
4104,3,Comedy
4105,4,Fantasy
4105,10,Horror
4105,9,Thriller
4109,6,Drama
4109,9,Thriller
4110,9,Thriller
4111,6,Drama
4111,13,War
4113,6,Drama
4115,3,Comedy
4116,3,Comedy
4117,6,Drama
4121,7,Action
4121,0,Adventure
4121,3,Comedy
4121,12,Sci-Fi
4123,3,Comedy
4124,10,Horror
4124,9,Thriller
4125,3,Comedy
4125,12,Sci-Fi
4126,6,Drama
4127,3,Comedy
4128,3,Comedy
4128,10,Horror
4128,9,Thriller
4129,4,Fantasy
4129,5,Romance
4130,3,Comedy
4130,4,Fantasy
4131,3,Comedy
4131,5,Romance
4131,12,Sci-Fi
4132,3,Comedy
4132,5,Romance
4133,7,Action
4133,0,Adventure
4133,4,Fantasy
4133,12,Sci-Fi
4135,0,Adventure
4135,3,Comedy
4135,10,Horror
4138,3,Comedy
4138,10,Horror
4139,8,Crime
4139,6,Drama
4141,3,Comedy
4141,5,Romance
4142,7,Action
4142,0,Adventure
4142,6,Drama
4142,9,Thriller
4143,10,Horror
4143,11,Mystery
4144,6,Drama
4144,5,Romance
4146,6,Drama
4146,11,Mystery
4146,5,Romance
4147,3,Comedy
4147,6,Drama
4147,5,Romance
4148,10,Horror
4148,9,Thriller
4149,3,Comedy
4149,5,Romance
4152,6,Drama
4153,3,Comedy
4153,4,Fantasy
4153,5,Romance
4154,1,Animation
4154,2,Children
4155,6,Drama
4155,5,Romance
4156,3,Comedy
4157,3,Comedy
4157,6,Drama
4157,4,Fantasy
4157,5,Romance
4158,1,Animation
4158,3,Comedy
4158,4,Fantasy
4159,7,Action
4159,9,Thriller
4160,6,Drama
4160,5,Romance
4161,7,Action
4161,3,Comedy
4164,6,Drama
4166,7,Action
4166,6,Drama
4167,9,Thriller
4168,3,Comedy
4168,5,Romance
4171,15,Documentary
4174,6,Drama
4175,3,Comedy
4175,6,Drama
4178,6,Drama
4180,7,Action
4180,6,Drama
4181,3,Comedy
4184,3,Comedy
4184,6,Drama
4184,5,Romance
4187,6,Drama
4189,6,Drama
4190,6,Drama
4191,3,Comedy
4191,6,Drama
4191,5,Romance
4193,14,Musical
4194,6,Drama
4194,5,Romance
4194,13,War
4195,10,Horror
4195,11,Mystery
4197,3,Comedy
4198,12,Sci-Fi
4200,7,Action
4202,6,Drama
4203,7,Action
4203,8,Crime
4203,6,Drama
4204,3,Comedy
4205,3,Comedy
4205,6,Drama
4205,5,Romance
4207,7,Action
4207,0,Adventure
4207,13,War
4210,7,Action
4210,8,Crime
4210,6,Drama
4210,10,Horror
4210,9,Thriller
4211,6,Drama
4212,8,Crime
4212,11,Mystery
4214,3,Comedy
4215,3,Comedy
4217,15,Documentary
4218,8,Crime
4218,6,Drama
4219,3,Comedy
4220,3,Comedy
4221,3,Comedy
4223,6,Drama
4223,13,War
4224,7,Action
4224,9,Thriller
4225,3,Comedy
4226,11,Mystery
4226,9,Thriller
4228,3,Comedy
4228,8,Crime
4228,5,Romance
4229,3,Comedy
4229,5,Romance
4231,3,Comedy
4231,5,Romance
4232,7,Action
4232,0,Adventure
4232,2,Children
4232,3,Comedy
4233,3,Comedy
4234,6,Drama
4234,9,Thriller
4235,6,Drama
4235,9,Thriller
4236,15,Documentary
4237,15,Documentary
4238,7,Action
4238,8,Crime
4238,11,Mystery
4238,9,Thriller
4239,8,Crime
4239,6,Drama
4240,3,Comedy
4240,4,Fantasy
4241,1,Animation
4241,2,Children
4242,3,Comedy
4242,8,Crime
4242,6,Drama
4242,9,Thriller
4243,8,Crime
4243,6,Drama
4243,11,Mystery
4246,3,Comedy
4246,6,Drama
4246,5,Romance
4247,0,Adventure
4247,3,Comedy
4247,11,Mystery
4247,5,Romance
4248,3,Comedy
4251,6,Drama
4251,9,Thriller
4252,6,Drama
4254,3,Comedy
4254,6,Drama
4255,3,Comedy
4256,6,Drama
4259,6,Drama
4259,5,Romance
4260,6,Drama
4262,7,Action
4262,8,Crime
4262,6,Drama
4263,6,Drama
4265,7,Action
4265,9,Thriller
4267,3,Comedy
4268,3,Comedy
4270,7,Action
4270,0,Adventure
4270,3,Comedy
4270,9,Thriller
4273,6,Drama
4275,7,Action
4275,0,Adventure
4275,4,Fantasy
4275,12,Sci-Fi
4276,3,Comedy
4278,15,Documentary
4280,3,Comedy
4280,6,Drama
4280,5,Romance
4282,6,Drama
4282,4,Fantasy
4284,3,Comedy
4285,3,Comedy
4285,5,Romance
4289,3,Comedy
4289,6,Drama
4290,3,Comedy
4290,6,Drama
4290,14,Musical
4291,3,Comedy
4291,8,Crime
4292,6,Drama
4293,3,Comedy
4294,2,Children
4294,4,Fantasy
4294,14,Musical
4296,6,Drama
4296,5,Romance
4297,6,Drama
4298,8,Crime
4298,18,Film-Noir
4298,9,Thriller
4299,7,Action
4299,3,Comedy
4299,5,Romance
4300,6,Drama
4304,15,Documentary
4305,5,Romance
4305,9,Thriller
4306,0,Adventure
4306,1,Animation
4306,2,Children
4306,3,Comedy
4306,4,Fantasy
4306,5,Romance
4307,3,Comedy
4307,5,Romance
4308,6,Drama
4308,14,Musical
4308,5,Romance
4310,7,Action
4310,6,Drama
4310,5,Romance
4310,13,War
4312,0,Adventure
4312,6,Drama
4313,6,Drama
4316,6,Drama
4317,3,Comedy
4317,5,Romance
4321,3,Comedy
4321,17,Western
4322,6,Drama
4323,0,Adventure
4323,13,War
4323,17,Western
4325,6,Drama
4326,8,Crime
4326,6,Drama
4326,9,Thriller
4327,0,Adventure
4327,17,Western
4329,17,Western
4333,3,Comedy
4333,8,Crime
4334,6,Drama
4337,6,Drama
4337,5,Romance
4337,13,War
4338,6,Drama
4338,13,War
4339,7,Action
4339,0,Adventure
4339,6,Drama
4339,13,War
4340,3,Comedy
4342,6,Drama
4342,5,Romance
4343,3,Comedy
4343,12,Sci-Fi
4344,7,Action
4344,8,Crime
4344,6,Drama
4345,6,Drama
4347,3,Comedy
4347,6,Drama
4349,3,Comedy
4349,13,War
4350,3,Comedy
4350,15,Documentary
4351,7,Action
4351,8,Crime
4351,9,Thriller
4353,7,Action
4353,13,War
4354,8,Crime
4354,9,Thriller
4355,7,Action
4355,6,Drama
4356,3,Comedy
4356,14,Musical
4356,5,Romance
4357,3,Comedy
4357,6,Drama
4357,5,Romance
4359,3,Comedy
4361,3,Comedy
4361,5,Romance
4366,0,Adventure
4366,1,Animation
4366,2,Children
4366,4,Fantasy
4367,7,Action
4367,0,Adventure
4368,3,Comedy
4369,7,Action
4369,8,Crime
4369,9,Thriller
4370,0,Adventure
4370,6,Drama
4370,12,Sci-Fi
4371,8,Crime
4371,6,Drama
4372,6,Drama
4372,5,Romance
4373,3,Comedy
4374,3,Comedy
4374,5,Romance
4378,8,Crime
4378,6,Drama
4380,6,Drama
4380,5,Romance
4381,3,Comedy
4383,8,Crime
4383,6,Drama
4383,11,Mystery
4383,9,Thriller
4384,6,Drama
4386,2,Children
4386,3,Comedy
4387,7,Action
4388,3,Comedy
4389,6,Drama
4390,8,Crime
4390,6,Drama
4390,9,Thriller
4392,3,Comedy
4392,6,Drama
4392,4,Fantasy
4392,5,Romance
4393,6,Drama
4394,3,Comedy
4394,14,Musical
4395,3,Comedy
4395,8,Crime
4396,7,Action
4396,3,Comedy
4397,7,Action
4397,3,Comedy
4399,3,Comedy
4399,6,Drama
4402,3,Comedy
4403,10,Horror
4404,6,Drama
4404,4,Fantasy
4404,10,Horror
4406,8,Crime
4406,6,Drama
4406,17,Western
4407,6,Drama
4407,9,Thriller
4407,13,War
4408,6,Drama
4409,3,Comedy
4409,6,Drama
4409,11,Mystery
4409,9,Thriller
4410,3,Comedy
4410,8,Crime
4410,6,Drama
4412,3,Comedy
4412,10,Horror
4412,12,Sci-Fi
4419,6,Drama
4419,5,Romance
4420,6,Drama
4422,6,Drama
4424,6,Drama
4426,18,Film-Noir
4427,6,Drama
4428,3,Comedy
4428,6,Drama
4428,5,Romance
4428,17,Western
4429,6,Drama
4432,6,Drama
4432,18,Film-Noir
4433,6,Drama
4434,7,Action
4434,3,Comedy
4434,12,Sci-Fi
4434,9,Thriller
4436,11,Mystery
4436,9,Thriller
4437,10,Horror
4438,7,Action
4438,6,Drama
4438,5,Romance
4438,9,Thriller
4439,6,Drama
4440,7,Action
4440,9,Thriller
4441,7,Action
4442,7,Action
4442,3,Comedy
4442,6,Drama
4443,7,Action
4443,12,Sci-Fi
4443,9,Thriller
4444,7,Action
4444,8,Crime
4445,0,Adventure
4445,15,Documentary
4445,16,IMAX
4446,0,Adventure
4446,1,Animation
4446,4,Fantasy
4446,12,Sci-Fi
4447,3,Comedy
4447,5,Romance
4448,7,Action
4448,6,Drama
4449,6,Drama
4450,8,Crime
4450,6,Drama
4450,9,Thriller
4451,3,Comedy
4451,6,Drama
4451,5,Romance
4452,3,Comedy
4453,15,Documentary
4453,16,IMAX
4454,1,Animation
4454,6,Drama
4454,12,Sci-Fi
4454,16,IMAX
4458,15,Documentary
4458,16,IMAX
4459,15,Documentary
4459,16,IMAX
4462,3,Comedy
4462,4,Fantasy
4463,6,Drama
4463,13,War
4464,3,Comedy
4464,6,Drama
4464,5,Romance
4465,6,Drama
4466,7,Action
4466,8,Crime
4466,6,Drama
4467,0,Adventure
4467,3,Comedy
4467,4,Fantasy
4470,6,Drama
4471,3,Comedy
4471,5,Romance
4473,6,Drama
4473,13,War
4474,3,Comedy
4474,6,Drama
4474,14,Musical
4475,6,Drama
4475,13,War
4476,3,Comedy
4477,0,Adventure
4477,2,Children
4477,3,Comedy
4478,3,Comedy
4478,6,Drama
4480,10,Horror
4480,12,Sci-Fi
4482,6,Drama
4483,3,Comedy
4484,6,Drama
4487,6,Drama
4487,5,Romance
4488,7,Action
4488,8,Crime
4488,6,Drama
4489,3,Comedy
4489,5,Romance
4490,3,Comedy
4492,3,Comedy
4492,12,Sci-Fi
4495,3,Comedy
4495,5,Romance
4496,18,Film-Noir
4496,11,Mystery
4496,9,Thriller
4497,7,Action
4497,3,Comedy
4497,10,Horror
4497,12,Sci-Fi
4498,7,Action
4498,8,Crime
4498,9,Thriller
4499,3,Comedy
4500,3,Comedy
4500,6,Drama
4502,2,Children
4502,3,Comedy
4504,3,Comedy
4505,6,Drama
4505,5,Romance
4506,8,Crime
4506,11,Mystery
4506,9,Thriller
4508,6,Drama
4509,3,Comedy
4511,3,Comedy
4516,3,Comedy
4517,10,Horror
4517,11,Mystery
4517,9,Thriller
4518,3,Comedy
4518,10,Horror
4519,0,Adventure
4519,1,Animation
4519,2,Children
4519,4,Fantasy
4520,3,Comedy
4521,6,Drama
4522,11,Mystery
4522,5,Romance
4522,9,Thriller
4523,3,Comedy
4523,6,Drama
4523,4,Fantasy
4524,3,Comedy
4526,3,Comedy
4526,5,Romance
4526,12,Sci-Fi
4527,3,Comedy
4527,5,Romance
4529,3,Comedy
4529,6,Drama
4531,7,Action
4533,3,Comedy
4533,10,Horror
4533,12,Sci-Fi
4534,0,Adventure
4534,6,Drama
4534,17,Western
4535,6,Drama
4535,5,Romance
4535,17,Western
4537,6,Drama
4541,10,Horror
4544,3,Comedy
4544,12,Sci-Fi
4545,3,Comedy
4545,12,Sci-Fi
4546,6,Drama
4546,9,Thriller
4552,7,Action
4552,10,Horror
4552,12,Sci-Fi
4552,9,Thriller
4553,7,Action
4553,12,Sci-Fi
4553,9,Thriller
4557,6,Drama
4558,3,Comedy
4562,3,Comedy
4562,11,Mystery
4563,3,Comedy
4564,6,Drama
4564,4,Fantasy
4564,5,Romance
4565,7,Action
4565,0,Adventure
4568,7,Action
4571,0,Adventure
4571,3,Comedy
4571,12,Sci-Fi
4572,7,Action
4572,8,Crime
4572,6,Drama
4573,3,Comedy
4573,6,Drama
4574,7,Action
4574,9,Thriller
4577,6,Drama
4577,13,War
4578,3,Comedy
4578,5,Romance
4580,7,Action
4580,12,Sci-Fi
4581,6,Drama
4583,7,Action
4583,3,Comedy
4584,3,Comedy
4584,6,Drama
4584,5,Romance
4585,3,Comedy
4587,3,Comedy
4587,14,Musical
4587,12,Sci-Fi
4589,6,Drama
4589,14,Musical
4589,11,Mystery
4591,0,Adventure
4591,3,Comedy
4591,4,Fantasy
4593,3,Comedy
4594,7,Action
4594,13,War
4595,6,Drama
4597,7,Action
4597,6,Drama
4597,11,Mystery
4599,6,Drama
4600,3,Comedy
4600,6,Drama
4602,3,Comedy
4602,8,Crime
4602,5,Romance
4603,3,Comedy
4603,5,Romance
4605,3,Comedy
4605,4,Fantasy
4608,8,Crime
4608,6,Drama
4610,3,Comedy
4610,8,Crime
4610,11,Mystery
4610,9,Thriller
4611,8,Crime
4611,6,Drama
4612,6,Drama
4613,7,Action
4613,3,Comedy
4613,8,Crime
4614,7,Action
4615,6,Drama
4616,6,Drama
4617,3,Comedy
4619,3,Comedy
4621,3,Comedy
4621,5,Romance
4622,3,Comedy
4623,3,Comedy
4624,1,Animation
4624,3,Comedy
4624,14,Musical
4625,6,Drama
4625,12,Sci-Fi
4625,9,Thriller
4626,6,Drama
4626,5,Romance
4626,12,Sci-Fi
4628,3,Comedy
4628,6,Drama
4629,7,Action
4629,8,Crime
4629,9,Thriller
4630,7,Action
4632,7,Action
4632,9,Thriller
4634,0,Adventure
4634,3,Comedy
4635,7,Action
4635,3,Comedy
4635,6,Drama
4636,7,Action
4638,7,Action
4638,0,Adventure
4638,12,Sci-Fi
4638,9,Thriller
4639,3,Comedy
4639,5,Romance
4640,7,Action
4640,8,Crime
4640,9,Thriller
4641,3,Comedy
4641,6,Drama
4642,3,Comedy
4642,6,Drama
4642,14,Musical
4643,7,Action
4643,0,Adventure
4643,6,Drama
4643,12,Sci-Fi
4644,3,Comedy
4644,6,Drama
4644,5,Romance
4645,8,Crime
4645,10,Horror
4645,9,Thriller
4646,3,Comedy
4646,6,Drama
4649,3,Comedy
4653,0,Adventure
4653,3,Comedy
4654,7,Action
4654,6,Drama
4658,6,Drama
4658,10,Horror
4658,11,Mystery
4658,9,Thriller
4660,3,Comedy
4661,8,Crime
4661,6,Drama
4661,9,Thriller
4662,3,Comedy
4662,8,Crime
4663,3,Comedy
4666,3,Comedy
4670,10,Horror
4670,9,Thriller
4671,6,Drama
4672,3,Comedy
4672,5,Romance
4673,7,Action
4673,3,Comedy
4673,8,Crime
4673,9,Thriller
4675,7,Action
4675,3,Comedy
4676,3,Comedy
4677,3,Comedy
4677,8,Crime
4678,3,Comedy
4679,3,Comedy
4681,3,Comedy
4681,6,Drama
4683,0,Adventure
4683,2,Children
4683,3,Comedy
4683,6,Drama
4686,0,Adventure
4686,3,Comedy
4687,3,Comedy
4688,0,Adventure
4688,6,Drama
4689,11,Mystery
4689,9,Thriller
4690,8,Crime
4690,14,Musical
4695,8,Crime
4695,6,Drama
4697,3,Comedy
4697,10,Horror
4699,6,Drama
4699,5,Romance
4699,9,Thriller
4700,2,Children
4700,3,Comedy
4700,5,Romance
4701,7,Action
4701,3,Comedy
4703,6,Drama
4704,0,Adventure
4704,3,Comedy
4705,3,Comedy
4708,6,Drama
4708,14,Musical
4709,3,Comedy
4709,14,Musical
4709,17,Western
4710,6,Drama
4710,17,Western
4711,15,Documentary
4713,6,Drama
4713,12,Sci-Fi
4714,3,Comedy
4715,10,Horror
4717,7,Action
4717,3,Comedy
4718,3,Comedy
4719,7,Action
4719,1,Animation
4719,3,Comedy
4719,8,Crime
4719,6,Drama
4719,5,Romance
4719,9,Thriller
4720,6,Drama
4720,10,Horror
4720,11,Mystery
4720,9,Thriller
4721,7,Action
4721,3,Comedy
4721,17,Western
4722,3,Comedy
4723,6,Drama
4725,10,Horror
4725,9,Thriller
4727,6,Drama
4727,5,Romance
4727,13,War
4728,3,Comedy
4732,3,Comedy
4733,3,Comedy
4734,0,Adventure
4734,3,Comedy
4735,10,Horror
4735,12,Sci-Fi
4735,9,Thriller
4736,3,Comedy
4736,6,Drama
4736,5,Romance
4738,5,Romance
4738,12,Sci-Fi
4740,3,Comedy
4740,5,Romance
4741,3,Comedy
4741,6,Drama
4741,5,Romance
4743,3,Comedy
4743,5,Romance
4744,10,Horror
4745,6,Drama
4748,7,Action
4748,2,Children
4748,3,Comedy
4749,7,Action
4749,2,Children
4749,3,Comedy
4750,7,Action
4750,2,Children
4754,6,Drama
4754,10,Horror
4754,11,Mystery
4754,9,Thriller
4756,7,Action
4756,0,Adventure
4756,6,Drama
4756,5,Romance
4757,3,Comedy
4757,6,Drama
4757,14,Musical
4759,3,Comedy
4759,6,Drama
4765,6,Drama
4766,8,Crime
4766,6,Drama
4766,5,Romance
4769,15,Documentary
4770,9,Thriller
4771,6,Drama
4772,6,Drama
4773,3,Comedy
4774,3,Comedy
4774,8,Crime
4775,6,Drama
4775,14,Musical
4775,5,Romance
4776,8,Crime
4776,6,Drama
4776,9,Thriller
4777,3,Comedy
4777,14,Musical
4777,12,Sci-Fi
4780,6,Drama
4782,3,Comedy
4782,5,Romance
4783,15,Documentary
4784,6,Drama
4785,6,Drama
4785,17,Western
4786,10,Horror
4786,9,Thriller
4787,6,Drama
4788,6,Drama
4788,5,Romance
4789,3,Comedy
4789,4,Fantasy
4789,10,Horror
4789,14,Musical
4789,9,Thriller
4792,10,Horror
4794,8,Crime
4794,10,Horror
4794,11,Mystery
4795,0,Adventure
4795,3,Comedy
4795,5,Romance
4795,13,War
4796,3,Comedy
4796,5,Romance
4798,3,Comedy
4798,5,Romance
4799,7,Action
4799,0,Adventure
4799,3,Comedy
4799,8,Crime
4800,7,Action
4800,0,Adventure
4800,6,Drama
4800,5,Romance
4800,9,Thriller
4801,6,Drama
4802,7,Action
4802,3,Comedy
4802,5,Romance
4802,13,War
4803,6,Drama
4803,9,Thriller
4804,3,Comedy
4804,6,Drama
4808,11,Mystery
4808,9,Thriller
4809,6,Drama
4810,6,Drama
4811,6,Drama
4811,14,Musical
4812,0,Adventure
4812,12,Sci-Fi
4813,12,Sci-Fi
4814,9,Thriller
4815,6,Drama
4816,3,Comedy
4818,7,Action
4818,0,Adventure
4818,3,Comedy
4818,6,Drama
4821,0,Adventure
4821,9,Thriller
4822,2,Children
4822,3,Comedy
4823,3,Comedy
4823,5,Romance
4825,3,Comedy
4825,6,Drama
4826,7,Action
4826,0,Adventure
4826,6,Drama
4826,13,War
4827,10,Horror
4828,3,Comedy
4828,5,Romance
4830,8,Crime
4830,6,Drama
4831,3,Comedy
4831,14,Musical
4833,10,Horror
4833,11,Mystery
4833,9,Thriller
4835,6,Drama
4836,6,Drama
4836,5,Romance
4840,6,Drama
4840,5,Romance
4844,3,Comedy
4844,8,Crime
4844,5,Romance
4845,3,Comedy
4845,8,Crime
4846,7,Action
4846,3,Comedy
4847,6,Drama
4848,8,Crime
4848,6,Drama
4848,18,Film-Noir
